Active User,Passive User,yes_vote
50382,16607,1
37958,4449,0
13006,23331,0
37358,7877,1
57830,2576,1
23251,6702,1
50545,17545,0
14834,22570,1
8984,23128,0
22908,31263,1
5162,59135,0
54604,622,0
16100,31337,1
6859,22738,0
33934,49872,1
44982,28272,1
31390,55385,0
18396,16778,0
59929,42682,1
50303,59835,1
24950,24518,0
20182,11595,1
32385,38620,0
35985,25311,0
16749,53388,0
7057,39831,0
46231,43191,1
38921,33163,1
11635,20672,1
25427,58874,0
58491,37873,1
33705,21409,0
58062,58440,0
35460,53552,1
2438,36042,0
40551,35334,0
25977,49039,1
19622,33587,1
23957,11861,1
22047,1215,0
25526,3918,1
6362,5592,0
35122,38684,1
52736,37499,0
4012,6039,1
12900,12584,0
18233,49042,1
18155,51941,1
13052,35943,0
56739,27806,0
29047,35872,0
56571,17216,0
57765,39861,0
7055,56732,0
3606,24537,0
23477,12158,0
34087,52079,0
24673,47304,0
1852,29657,1
39154,50688,1
54547,3974,1
29815,6932,0
40097,16997,0
42050,20281,0
5898,22345,0
50843,17390,0
43173,44013,0
8219,17549,0
13418,45920,1
30084,36507,0
26272,7290,0
59631,59410,1
13961,519,0
43224,47287,0
36855,11372,0
34442,53570,1
22088,990,0
35340,44539,0
52560,56703,1
43435,9503,0
36765,34516,0
28454,48280,0
27617,29851,0
52367,16367,1
35963,15521,1
8208,53478,0
20071,16728,1
28102,288,1
48919,36444,1
37918,32275,1
57052,6332,0
28766,21617,1
44107,11928,0
51730,12141,1
14060,31003,0
28670,56865,1
56420,8099,1
43162,24652,1
30850,13903,1
57680,2783,1
13976,59942,0
24393,44135,1
26216,56910,0
37318,40027,0
16444,38025,1
16099,40286,0
36508,17310,1
39549,27670,1
35922,19502,0
56681,35924,0
6871,41937,1
47612,57805,1
40002,59602,0
20735,49511,0
42555,16385,0
26887,35751,1
14744,20537,1
11108,55398,0
32279,666,1
8894,50543,1
38010,19443,1
5490,58436,0
28057,23719,1
46180,59300,0
34059,6685,1
29731,8969,1
28059,56313,0
37015,6452,1
23393,58698,0
12019,47743,0
7196,43163,1
44458,29390,0
27219,16462,0
28027,28499,0
38081,47414,0
30414,868,0
4922,36762,1
37709,11427,0
45568,9640,0
24907,13292,0
26745,22584,0
40390,29402,0
37210,40362,1
58463,8932,0
19758,25454,1
50624,12058,1
28773,706,0
11793,34678,0
37073,43935,0
23830,54062,0
44442,5260,0
44258,6660,0
32863,3899,0
55423,53921,0
50822,30901,0
53302,23770,1
48610,637,1
7710,47275,0
5693,31953,0
57946,43646,0
3556,26574,1
48872,9172,1
41459,40688,1
39905,54480,1
17195,25511,1
19178,27966,1
16310,16773,0
29174,11361,0
44716,31059,1
25608,23737,0
45591,29289,1
35724,36927,1
49300,16125,0
30357,3703,0
28230,31541,1
24095,58118,1
54715,27328,0
50985,4605,1
25821,13367,0
47747,1522,0
27328,35572,0
55378,12112,0
181,35299,0
4545,42340,0
25703,21115,1
44602,26377,0
39503,32559,0
9169,26136,0
27053,17015,1
17042,13311,1
6388,13499,1
3014,34417,0
12892,16504,0
51717,57442,1
46255,35362,0
14685,56349,0
42051,47693,1
53133,55242,0
16345,58274,0
54484,37098,1
27215,30913,1
1333,27422,0
48267,7860,1
3756,25931,0
48813,58230,0
9347,36756,0
8780,42541,0
7209,54055,0
47309,13954,1
5126,59791,0
10143,5999,0
47890,46031,1
43518,13187,1
2417,48479,1
50907,16540,0
56885,8106,0
29165,24186,1
8320,19987,1
23055,42001,1
14948,13703,1
16771,49296,1
42756,55021,0
10095,5491,0
42084,20863,1
52848,15003,1
5483,5922,0
33269,3553,0
24978,30158,0
22497,30880,0
24599,24905,0
32309,57504,1
43916,58728,0
48314,4765,0
23126,1294,1
44883,8077,1
46019,6475,0
55689,94,0
26809,7645,1
16469,32505,1
18883,11333,0
38379,53568,1
44243,30931,0
52643,58918,0
24217,7038,0
59554,9712,0
29502,52048,0
16876,5321,0
30671,50645,1
34414,18093,1
47356,7608,0
27118,26731,0
53207,6992,1
46718,31927,0
3984,24621,1
50871,57655,0
6046,35774,0
26120,5094,0
12571,47896,1
42310,36947,1
20675,27464,1
4640,35625,0
20142,36997,1
11539,56807,0
34289,58202,0
36164,13946,0
9624,6858,1
39151,20513,1
52226,12361,1
26071,52530,0
16538,42356,1
51365,28399,0
19307,36745,0
8556,42185,0
57134,20030,0
40814,13085,1
59280,52518,0
29775,53960,1
43518,39195,0
6390,8448,0
17886,24598,1
25043,5841,0
29446,8017,0
28686,53597,1
42171,55064,1
13053,51589,1
58237,15482,0
8879,21267,0
12053,40091,0
8649,32743,0
9823,10131,0
58543,38656,0
36562,14200,1
30987,58218,1
41361,49763,0
33745,24606,0
44174,36453,0
21961,17086,1
37627,50811,1
7902,6249,0
16474,3156,1
42667,20855,0
574,34931,0
27726,43457,0
59799,22251,0
22626,5634,1
52290,10725,0
46282,36219,0
26537,1014,0
1910,20356,0
17457,52954,1
47017,38150,0
24129,53050,1
47838,33625,1
2693,52771,1
32428,28554,0
4591,49362,1
13856,54376,0
37770,20883,1
16909,57321,1
40016,52111,0
9940,34306,1
13918,44541,1
15898,24920,0
22449,6346,1
33335,59312,0
33527,13088,0
25702,57572,0
47458,53421,1
5982,56338,0
50423,17668,0
40803,4200,1
29469,25259,0
20223,36133,1
44885,22812,0
57418,41950,0
1225,8794,0
34995,17851,0
1303,19553,1
10922,56610,0
42433,26914,0
43210,53549,0
24323,31019,1
42895,45418,0
36819,25789,0
27719,39535,0
57917,45044,1
37840,13324,0
43515,29267,1
11020,11834,1
53608,42409,0
15768,44535,0
53060,23913,0
39985,136,0
53778,23438,0
55084,56119,1
24056,38424,0
31613,25432,0
10787,6401,0
402,44372,0
14795,10066,0
16211,2966,0
3508,40850,0
18592,41054,0
1706,7004,1
30457,40365,1
36380,17706,0
21459,3859,0
20640,14963,0
37037,34238,0
56054,6049,0
40149,50002,1
13181,9110,0
48425,41211,0
28629,36022,0
58254,28984,1
53052,2199,0
1061,4965,0
14255,57034,0
46608,53909,0
46125,56929,1
19590,20553,1
4931,35317,1
47019,41175,0
43159,24124,0
19416,8503,1
3000,9468,0
4569,34332,1
43891,56332,0
23675,57254,0
32232,32168,0
42482,7996,1
45902,2579,0
22133,34059,0
54215,38896,0
30141,54337,1
34346,36765,1
39434,32101,0
58781,19683,1
50017,45883,0
16375,5404,1
51655,57994,1
26583,48582,0
49481,53557,1
52019,2784,1
38086,44170,1
59278,27386,0
2221,17050,1
48266,23029,0
31144,3087,1
11416,20279,0
22052,33148,0
27974,52561,1
44938,10577,0
16465,26675,0
31251,53568,1
40321,25596,1
31277,16923,0
8274,28849,0
34028,18758,1
46343,42258,1
34047,24164,1
33613,36293,0
47831,59428,1
30907,19522,0
38310,34459,0
39287,20248,0
19645,24427,0
46441,8356,1
59842,5055,0
43387,55545,1
30930,37034,0
21834,10843,1
20982,45983,1
26601,42720,0
33174,21895,1
56717,8145,0
27439,58353,0
25719,47694,0
14093,34670,1
17688,1541,0
14852,32030,0
29745,38127,0
18622,12908,0
54560,40375,0
10415,21518,1
46506,51610,0
51631,32087,0
41616,8382,1
5121,25497,1
47043,25354,1
17919,2564,1
33198,27729,1
1276,14644,0
28191,26455,1
28450,53658,0
53133,24521,0
7853,38505,1
24421,10351,1
20417,12610,1
22293,11521,0
35790,5552,0
10732,26449,0
53982,40710,1
6420,21472,0
47078,4310,0
36638,54413,0
26291,20639,1
24060,31011,1
13275,36838,0
32798,35618,0
59109,58888,0
24597,48077,0
16332,3483,0
51502,40749,0
42714,4040,0
9113,20749,1
17594,32017,1
21705,49830,0
40836,36406,0
8178,45669,0
54025,36735,0
58586,30203,0
43616,24168,0
25256,27035,0
40615,26021,0
20223,986,0
46050,43143,0
42972,53051,0
40587,15899,1
36168,52416,0
30940,54445,1
43936,56424,0
53036,6443,0
18268,50469,0
6030,28885,0
12344,52187,0
5912,36560,1
5928,46418,0
59335,51426,1
762,13548,1
34486,27540,1
14141,10845,0
33018,50533,0
35334,15902,0
10727,36563,0
48076,36079,1
17948,58478,0
4419,16465,1
25570,59849,0
44975,32772,0
29410,38452,0
2558,18902,0
21774,41091,0
4174,55768,0
51300,25578,0
7963,1299,0
54072,24347,0
27145,45478,0
2400,11442,1
6498,33066,1
51089,37945,1
25601,8272,0
38120,4667,0
16360,36517,0
11849,15530,0
57296,23505,0
39140,30904,1
8453,35253,0
17228,34324,0
6552,29402,1
18156,27358,0
12249,45759,1
45422,13174,0
56661,37606,0
25609,12642,1
42024,44912,0
57778,31411,0
52132,58729,0
10045,1379,1
341,51608,1
49253,3176,0
39406,43018,1
18156,39006,1
41007,16056,0
43760,3614,0
50564,13163,1
25182,42576,0
18902,35689,0
29073,29567,1
41526,12566,1
32152,1023,0
48675,30053,1
49781,503,1
41364,54909,0
4411,56931,0
58212,25501,0
44257,55431,0
36900,34483,0
51803,17779,0
34378,2418,0
1057,30170,0
50021,29774,1
11319,16625,1
28076,58825,0
29624,2268,0
1531,52882,1
4951,23127,1
17352,12586,1
38341,35542,0
28533,55228,0
49697,45201,0
50340,19458,0
23479,39338,0
54870,45572,1
26359,12373,0
13902,23966,0
33903,51099,0
51892,18532,1
11597,57487,1
11657,1906,0
15411,11338,0
41688,50164,1
56076,18369,0
30732,11916,1
46964,53778,0
16982,34750,0
55185,44861,0
14415,16577,0
43411,56642,1
2052,39471,0
48317,27869,0
7396,53529,0
51971,8722,1
31407,34674,0
27732,58754,0
12325,33280,1
10073,4143,1
9900,11772,0
59314,32246,0
38153,18052,1
6904,46974,0
27852,49986,1
10473,19059,0
47315,19276,0
38130,33629,0
31361,609,1
21963,26641,0
31406,41512,1
21753,54557,0
47336,26210,0
1356,26645,0
41714,27008,0
6372,35200,0
9048,51558,0
31133,56971,0
21196,18340,0
36948,27650,1
39646,13292,0
4051,17303,1
36485,44180,1
10756,29514,0
24907,32913,0
58067,6683,0
21270,52182,0
20833,57394,1
59192,58021,1
8681,49084,0
40453,35198,0
16920,43638,0
15680,28814,0
37738,13150,1
23387,38864,1
59532,53414,0
21523,50977,1
32168,43190,1
11096,53801,1
9166,21664,0
47728,45821,0
50607,55339,1
6539,19718,0
8780,44049,0
28909,26161,0
11739,39531,0
31888,40345,1
20639,16186,1
28479,54575,0
947,14017,1
17681,33471,0
589,52328,0
18243,14148,0
57348,58342,0
55082,19678,1
41302,18162,0
48138,37264,1
43314,28371,0
21362,53516,1
44989,56496,1
22666,55235,0
10071,45418,1
44289,25478,1
6633,5401,1
28845,1777,1
31194,38844,1
288,1515,0
16409,47333,0
12960,47349,0
53078,7844,0
9063,27142,0
36384,36155,0
57618,48381,0
45052,28420,1
58565,59449,0
44069,15006,0
52759,34204,1
20019,11180,1
11342,43618,0
51550,34482,0
37086,21817,0
35513,55915,0
2454,14696,1
46662,6795,1
39944,56906,1
21035,42640,0
25510,51321,1
20004,59657,0
29693,26071,1
43130,26678,1
41934,399,0
3762,35705,0
52448,52332,1
22024,34793,0
59634,6800,0
5101,6065,1
53593,22684,1
17919,41881,1
25699,33175,0
13090,13041,1
22314,57458,0
28247,56291,1
23086,40673,1
51894,25743,0
24959,45672,1
56377,42245,0
2485,4641,1
13318,52644,0
32415,59704,1
34802,17626,0
26782,35993,0
39144,19883,1
15338,29086,1
26529,57578,0
18178,23803,0
45057,20862,0
57533,42044,0
22054,3614,0
8949,18014,1
19250,23487,0
21873,44887,0
35773,37527,1
8222,56450,0
5069,2628,0
36142,25451,1
8374,31062,1
37369,298,1
43066,41458,1
40661,5680,1
47459,1711,1
3608,38643,1
20520,34868,1
52180,38220,1
8442,5809,0
34914,23362,0
1921,8541,0
45597,1575,0
51701,4843,1
45075,17061,0
35847,41564,0
22398,43109,1
36750,15861,0
41937,7746,1
24184,455,0
14702,52340,0
36181,52577,1
26470,42357,1
57647,245,1
16091,54559,1
39114,59786,0
10084,56017,0
16218,27823,1
35886,53849,1
57935,16090,0
22,11423,1
20915,34501,1
23772,12444,1
39468,25043,0
57554,23587,0
19871,28579,1
49113,44567,0
13259,28207,1
24134,45995,0
57178,603,0
33012,1338,1
52154,5802,1
34665,29730,0
9772,57818,0
38395,25346,0
22833,33950,1
59806,45918,0
40024,7901,1
50689,30600,0
39165,55561,1
50071,23092,0
48282,2557,1
29414,2279,0
37309,5404,1
33404,37448,0
29306,161,1
33920,7201,1
39351,43746,0
59298,39787,0
46899,56581,0
13269,22904,0
40166,11200,1
33178,2301,0
32048,43589,0
1936,20482,0
5188,45603,1
28670,28235,0
29481,22253,0
4419,15141,0
10647,7507,1
772,9911,1
1935,12904,1
47520,10391,1
50235,47287,0
9728,35852,0
1180,51050,0
57888,38220,1
57719,19526,0
18490,49571,0
50794,41213,1
47928,46860,0
34517,58384,1
11980,25009,0
3003,57729,0
48926,42541,0
24015,27355,0
11000,58345,0
48330,32222,1
38446,44597,1
49893,53039,0
12031,8592,1
51115,50073,0
17678,5999,1
1476,42455,1
27864,33666,0
36466,25892,0
28371,50746,1
51590,58591,0
13528,19048,0
32109,38704,0
26462,9166,1
37006,363,0
21354,59927,1
38908,15181,0
4639,14888,0
47847,40799,1
28656,583,1
38175,46682,0
26722,27485,1
46276,12713,0
3047,7788,1
51217,19353,1
44863,1794,0
5027,46705,0
32187,30702,0
50717,55481,1
14874,51639,0
44548,36379,1
48052,44500,0
22540,1417,1
3175,2187,0
44748,35805,0
26809,14132,1
35549,28902,0
27697,53406,0
46799,14072,1
6161,15336,1
54859,33260,1
27602,4985,1
22944,58185,0
35684,5166,0
35666,42124,0
47722,35928,0
19261,39134,1
12546,2128,0
35855,16175,0
49779,33359,1
22316,2585,1
45758,3597,1
27717,25086,1
8049,16115,0
10883,5037,1
13796,21072,0
52162,53616,0
56437,27121,0
50856,8052,0
46462,43703,1
39855,17528,0
816,3435,0
56044,59097,0
39237,21458,1
37291,38202,1
53581,49616,0
36782,52050,0
8542,38138,0
24911,36208,0
50487,249,1
50754,20721,0
50347,48291,1
33068,49634,1
28702,10779,0
53218,2864,0
6150,36418,0
40059,42770,0
8911,8556,1
16497,11149,1
33244,50851,0
28683,38465,0
12774,27451,1
23982,11120,0
41594,55685,1
33790,42147,0
43148,55218,0
10905,40785,0
7844,38226,1
18751,59273,1
28066,55108,1
11398,39188,1
21957,2200,1
53938,51351,0
54592,19749,0
22308,17222,1
54531,54655,0
59864,39863,0
35682,47028,0
15860,5634,0
52841,54431,1
22224,35983,0
58755,20016,0
1793,48323,1
19216,21065,1
52435,50482,0
23484,27633,1
39918,20452,0
34541,54086,0
17577,39821,0
2735,4124,0
17613,10197,1
50084,56823,0
4956,3653,1
23949,40906,0
40217,1280,0
217,43304,1
50482,7005,0
4085,14391,1
20499,50924,1
33905,58612,0
56354,26280,1
32561,5716,0
16463,4780,0
41820,40985,0
36176,1316,0
5343,11145,0
51898,10249,0
38367,27948,1
22936,53141,1
24987,56820,1
33607,51639,0
30841,24190,0
52256,13597,1
24366,44553,1
17068,13188,0
3538,20753,0
53691,16207,0
56494,47899,0
12519,37025,0
23107,49462,0
47038,34262,1
42583,4404,0
59504,36357,0
44142,25172,0
17525,38583,1
21316,11141,1
21852,17758,0
23362,13027,1
20681,35382,0
30103,50803,1
53763,52269,0
49491,52386,0
13619,57089,1
30164,28844,1
6991,47395,0
22950,58898,0
19488,52518,0
49599,51428,0
47316,50244,0
12471,45909,0
8762,46489,0
29847,34573,0
8514,48293,0
37982,47235,0
57001,43132,1
22614,37750,1
56774,1551,0
45326,55397,1
33509,10779,0
21798,25473,0
6322,25320,1
15673,26346,1
34429,20479,0
11315,1829,0
40760,22674,0
7976,50811,1
28569,3036,0
27304,28392,1
42242,29887,0
23447,27310,0
33682,29529,1
28989,52184,1
33019,11440,1
15290,53329,0
35497,25001,1
16809,15788,1
24526,28902,0
30150,203,0
53957,45531,0
45827,35876,1
6402,42521,1
13445,31822,0
31599,55299,1
12701,104,1
43329,25486,0
21098,49654,0
27220,47294,1
58668,30346,1
8858,38446,0
50932,19622,1
13562,1666,1
14042,8093,0
49028,30942,0
56933,35929,1
32351,31082,0
39646,54980,0
4383,31005,0
33592,45024,1
55336,6180,0
13225,57149,1
48513,8877,0
1612,13421,1
50184,22414,1
52430,48982,1
12758,7467,0
16682,26369,0
52313,47116,1
22375,55332,0
45874,3787,0
2259,50516,1
59554,43745,0
26997,32719,0
26687,2679,0
16770,30892,0
29235,48561,1
57507,18542,1
47514,26567,1
36017,147,0
45459,31049,0
47633,56140,1
26968,55162,1
31391,23155,0
52854,45050,0
44040,57198,1
13968,37749,0
7183,47114,0
58906,29792,0
35816,42451,0
22048,25338,0
27743,14482,0
39807,36804,0
44166,7,0
4995,9354,0
11228,23346,1
49620,30843,1
26214,55037,0
52598,1931,0
28745,46349,0
41696,14963,0
42775,1120,0
19281,49419,1
57632,23157,0
10816,19208,0
9085,46185,0
47591,9490,0
58643,8744,0
30268,4142,0
24875,58171,0
40254,38550,0
42355,50215,0
17326,49018,1
25912,50619,1
41485,31527,1
34053,38437,1
5455,9401,1
27494,13979,0
42335,48282,0
21142,22592,0
16307,6042,1
56877,1981,0
46030,59940,1
21337,46896,0
35967,18051,1
56188,46122,0
12602,35765,0
33128,24808,0
16865,26600,1
593,59354,0
41655,6763,0
263,8498,0
28828,204,1
36582,54595,1
4541,58244,0
4771,30633,1
34908,10729,1
29149,34496,1
8353,42547,0
4987,51261,0
44122,9684,1
43230,4183,0
29818,7645,1
29669,29386,0
39069,38658,1
37417,52356,1
2543,42070,0
42318,47508,0
25160,37971,1
44051,59081,0
30799,19760,0
28044,35861,1
58015,44784,0
39359,54259,1
58529,20403,1
37252,46715,1
53824,27767,1
16115,37251,0
50122,8056,1
27621,33349,1
28865,21233,0
44627,52101,0
59832,21931,1
34916,19119,1
56866,8803,0
16818,28394,1
57330,16548,0
55515,38922,1
18607,57035,1
53501,36768,0
44626,39438,0
46087,21579,1
7479,58868,1
6847,13352,0
57420,29096,0
26461,7555,0
2172,43495,0
30479,2435,0
21913,8101,1
42546,56901,0
1377,50201,0
24915,31858,0
42707,40543,1
36271,16128,0
3967,9270,1
18319,42838,0
46028,22725,1
37485,14831,0
5215,20689,0
25194,9039,0
4340,9993,1
42887,56496,1
12497,43154,1
55287,30276,1
48227,38632,1
43845,522,1
56754,55797,1
46168,2763,0
3931,21222,1
16281,2860,0
9071,50017,1
41278,15231,0
28734,53212,1
54818,2204,0
29566,38876,0
55588,4452,1
50006,29495,1
33772,19374,0
4821,3495,1
47822,12145,0
43676,8315,0
22756,32941,1
24650,49231,1
31969,9188,0
15425,16687,0
48505,32466,0
26235,38137,0
26805,36704,1
34650,3088,0
8465,44404,0
37063,25137,0
9555,28246,0
6414,50023,1
22750,58835,1
37927,36020,1
58399,40392,0
12999,39820,0
58257,2719,1
38562,59912,0
51838,46155,1
31399,31242,0
5404,25912,0
3858,25155,1
7860,15665,0
20946,56744,0
38047,50697,0
21061,53715,0
34493,54543,1
43921,47203,1
58507,51862,1
32038,7098,0
42769,10514,0
48533,35747,0
8598,54620,1
18267,58885,0
525,37029,0
13054,32056,1
17463,13413,1
32864,42109,0
34191,35144,0
20784,4743,1
24778,34375,0
2029,31329,0
19444,20852,0
23222,50436,0
27163,28192,0
42000,6030,1
23867,20205,0
46627,3873,0
50749,36323,1
36478,41362,0
14719,46921,1
4786,48596,1
613,59696,1
1375,37635,0
2795,37533,0
41910,50540,0
38220,20450,0
19194,7412,0
28155,31092,0
33688,30394,0
4986,43846,0
14519,40818,0
48689,1476,0
14552,22840,0
49740,51301,1
3833,9245,0
16736,58080,0
47180,2451,1
51944,3619,1
27120,46506,0
49799,22498,0
21122,44363,0
3887,21929,0
161,36689,1
5076,6032,0
49947,29090,0
12949,45317,1
29733,14012,1
23419,29302,1
24722,19811,0
38721,34833,1
22834,8119,0
43910,45070,1
35496,10989,1
12014,8572,1
26433,54178,1
53173,1248,0
43450,33252,1
25490,1432,1
19492,46897,0
31343,21669,0
30165,50198,1
44582,58591,0
15761,26138,1
32861,14027,0
33494,38637,0
1003,5783,1
10413,57354,1
1510,25811,1
39824,5807,1
34560,19709,1
47046,44059,0
52276,19464,0
11065,9819,0
20302,20030,0
42342,19485,1
23278,12174,1
18089,3279,0
41789,48108,1
29892,2828,1
25431,43001,0
8880,29790,0
8742,8059,0
25521,4569,0
33542,42999,1
22869,21818,1
51940,51574,1
44444,34293,0
32241,28813,0
23530,7601,0
14044,9538,0
54452,19913,0
5778,9194,0
48376,14906,0
9009,38844,0
21803,49815,0
2902,27863,0
35264,38837,0
6916,5871,0
35181,9191,0
54406,34338,1
3103,23053,0
50589,26873,1
41960,9050,1
42195,37310,0
25548,56663,0
3892,44011,0
54768,31608,0
27819,35040,1
42121,50688,1
36639,19579,0
57577,27424,0
54947,16673,0
26683,18921,0
13000,29645,0
25897,29830,1
5261,17020,0
46527,14869,1
45784,33730,1
13956,53691,0
7486,11876,1
28816,22002,1
2238,10784,1
4733,19067,1
8237,14957,0
8313,2019,1
5324,52298,0
50268,13743,0
5835,13122,1
22714,53938,1
3244,18610,0
9894,13493,0
58614,8688,0
37106,24505,0
34694,53512,0
1052,11793,0
49295,30426,1
48629,579,0
5982,3480,1
30468,57946,1
53968,9309,1
33783,49304,1
53985,9392,0
27886,12845,0
56292,14161,0
49226,48338,0
43482,59006,0
13522,21795,0
10353,16096,1
43742,39886,0
35535,54780,1
14037,40327,1
8188,14458,0
45376,46588,0
37807,10432,0
11817,27476,0
50551,51173,0
45848,52514,0
633,21377,0
27914,34471,0
37679,42769,0
28476,5493,1
2038,7471,0
28814,11513,1
17039,33900,1
22257,54270,0
27312,39858,0
21008,22453,1
20241,41196,0
14727,27670,1
3768,43051,0
42045,41917,1
30910,1182,0
4730,30850,0
49357,3208,0
11419,9546,0
1010,28198,1
38119,30685,0
55971,23142,1
56833,13775,0
52040,59212,1
7770,53451,0
10988,50502,0
1431,19538,0
49557,23420,1
35084,41860,1
12127,10878,1
34901,13689,0
7702,46880,1
35483,38202,0
9649,18033,1
43862,11547,0
55423,56029,1
55993,22309,0
26847,47121,0
46310,31177,0
54135,6984,0
16123,1759,0
28794,40508,0
58065,49931,1
9730,51549,1
56687,31501,0
42843,41596,1
6925,52950,1
5907,30000,1
54120,5667,0
46071,57359,0
21929,34100,1
41269,2496,0
31959,23333,1
26357,22998,0
1770,22224,0
13850,24931,0
20991,40422,0
52720,23894,1
27748,32792,1
171,41612,0
11813,8488,1
8936,17150,0
8919,33968,1
45161,25214,1
3492,44514,0
56609,17490,0
43641,1462,1
24487,26262,0
34472,16385,0
43388,19987,1
4731,39776,1
39588,10187,1
15710,37263,0
25343,35110,0
23373,49770,0
42444,9176,0
50843,33586,1
41268,39377,0
36312,6174,0
52530,33468,1
36990,52862,0
8023,51491,1
39000,20742,0
31603,46592,0
5456,865,1
53908,45577,1
41464,31971,1
43349,23690,0
12251,32140,1
44846,51247,1
13425,1750,0
14294,26641,1
12912,35299,0
25111,54207,1
36338,39894,1
19125,28895,1
49015,31695,1
53663,1710,0
24347,56081,1
5562,2384,0
33856,15169,0
19679,48387,0
32698,56890,1
8282,557,1
9458,1809,0
21555,26339,0
22336,53351,1
55824,3560,0
39679,38333,0
33328,51558,0
58813,45431,0
44484,31260,0
1265,16859,1
16108,56819,1
42935,13049,1
39848,56817,0
33323,25463,0
59634,45176,1
707,45812,0
461,18157,1
15428,21972,0
27636,26910,1
12229,35034,0
4427,3955,1
23771,36766,0
24900,52688,0
55468,26115,1
27992,19752,0
56017,31833,0
59923,1109,0
1694,22738,1
28545,2599,1
32252,14713,0
55842,5597,1
6581,52453,0
42586,7913,1
3428,38908,1
15068,33051,0
3741,47523,0
37714,40040,0
56208,16577,0
14449,53569,0
45132,48033,1
50777,11956,0
4617,2761,0
40041,6389,1
28751,8015,1
49343,56984,0
15815,33523,1
58715,48862,0
39984,45505,0
15371,6950,0
30431,28143,1
15691,58710,0
23881,36483,0
54766,41106,0
12468,14543,1
41346,14128,1
21223,47472,0
53959,36097,0
37898,26419,0
46034,20292,0
47584,38453,1
3065,25001,1
2230,49454,1
33560,18441,0
3288,45074,1
38042,5778,0
20176,55499,1
3959,41574,1
44528,57695,1
23576,33983,0
24055,55995,1
41440,58338,1
49301,25294,0
26854,28612,1
12472,13249,1
49331,34698,0
41508,26722,0
11312,49544,0
10470,9555,1
6090,44866,0
41382,26047,1
46600,3537,0
12092,28509,0
32538,4087,1
9702,34961,0
50830,48559,1
47395,13974,0
37722,50846,0
15710,57493,0
20202,16628,0
28248,44947,1
24480,24663,0
51269,16712,0
